id,source,title,organization,application_start,application_end,progress_start,progress_end,situation,apply,link,phone,manager,charge,email,view_details_link,details,instructor,tuition,teaching_method,capacity,place,support,views,preference_id,region_id
11,부산일자리정보망,′2024년 부산형 시니어 채용지원사업′ 구직자 모집,부산경영자총협회,2024-07-31 09:00:00,2024-12-31 18:00:00,2024-07-31,2024-12-31,접수중,기타,https://bsefapp.co.kr/board/joboffer,051-647-5186,기업지원팀,기업지원팀,-,https://www.busanjob.net/03_part/part01_view.asp?idx=15200&page=1&params=search_mode%3DY%26search_save%3DN%26keyword%3D%26kind1_type%3DP%26kind1_type_k%3DP%26kind2_type%3DJP04%26kind2_type%3DJP05%26kind2_type_k%3DJP04%252CJP05,"<div class=""view_detail"">
<div align=""center"">부산경영자총협회에서는<b> ′2024년 부산형 시니어 채용지원사업′ </b>구직자를 모집합니다.</div><div align=""center""><span>다양한 직무와 함께 주 15시간 단기근로가능 직무까지~!</span></div><div align=""center""><span>자세한 구인 내용은 아래의 카드뉴스를 클릭해주십시오.</span></div><p> </p><p><a href=""https://bsefapp.co.kr/board/joboffer"" target=""_blank""></a><br/> </p><p> </p>
</div>",,,,,,,0,,1
12,부산일자리정보망,부산형 시니어 적합직무 채용지원사업 참여자 모집,부산경영자총협회,2024-05-01 09:00:00,2024-12-31 18:00:00,2024-05-01,2024-12-31,접수중,기타,,051-647-5186,차지은,기업지원팀,bs60@bsef.kr,https://www.busanjob.net/03_part/part01_view.asp?idx=14953&page=1&params=search_mode%3DY%26search_save%3DN%26keyword%3D%26kind1_type%3DP%26kind1_type_k%3DP%26kind2_type%3DJP04%26kind2_type%3DJP05%26kind2_type_k%3DJP04%252CJP05,"<div class=""view_detail"">
<span>2024 부산 시니어 적합직무 채용 지원사업의 구직자를 모집합니다.</span> <div ""noto="""" ""맑은="""" 102);="""" 102,="""" 16px;="""" 255);""="""" 255,="""" background-color:="""" border-box;="""" box-sizing:="""" color:="""" font-size:="""" gmarketsans,="""" kr"",="""" malgungothic,="""" noto="""" rgb(102,="""" rgb(255,="""" sans="""" sans"",="""" sans-serif;="""" 고딕"",=""""><b>참여방법</b></div><div ""noto="""" ""맑은="""" 102);="""" 102,="""" 16px;="""" 255);""="""" 255,="""" background-color:="""" border-box;="""" box-sizing:="""" color:="""" font-size:="""" gmarketsans,="""" kr"",="""" malgungothic,="""" noto="""" rgb(102,="""" rgb(255,="""" sans="""" sans"",="""" sans-serif;="""" 고딕"",=""""><span>부산일자리정보망 회원가입  →  JOB프로그램  →  시니어 적합직무 검색 </span></div><p><span ""noto="""" ""맑은="""" gmarketsans,="""" kr"",="""" malgungothic,="""" noto="""" sans="""" sans"",="""" sans-serif;""="""" 고딕"",="""">→ 시니어적합직</span><span ""noto="""" ""맑은="""" 24pt;""="""" border-box;="""" box-sizing:="""" font-size:="""" gmarketsans,="""" kr"",="""" malgungothic,="""" noto="""" sans="""" sans"",="""" sans-serif;="""" 고딕"",="""">​</span><span ""noto="""" ""맑은="""" gmarketsans,="""" kr"",="""" malgungothic,="""" noto="""" sans="""" sans"",="""" sans-serif;""="""" 고딕"",="""">무 채용관 바로가기 </span><span><a ""noto="""" ""맑은="""" 18pt;""="""" font-size:="""" gmarketsans,="""" href=""http://jobfair.busanjob.net/senior"" kr"",="""" malgungothic,="""" noto="""" sans="""" sans"",="""" sans-serif;="""" target=""_self"" 고딕"",="""">jobfair.busanjob.net/senior</a> </span><span ""noto="""" ""맑은="""" gmarketsans,="""" kr"",="""" malgungothic,="""" noto="""" sans="""" sans"",="""" sans-serif;""="""" 고딕"",="""">→ </span></p><p><span ""noto="""" ""맑은="""" gmarketsans,="""" kr"",="""" malgungothic,="""" noto="""" sans="""" sans"",="""" sans-serif;""="""" 고딕"",="""">로그인 및 참여신청서 업로드  →  입사지원</span></p><p></p><p></p><p> </p><p> </p><p> </p>
</div>",,,,,,,0,,1
13,부산평생교육정보망,[가족] 즐거운 크리스마스 쿠키 만들기,사하구평생학습관,2024-08-22,2024-12-14,2024-12-21,2024-12-21,접수중,온라인,http://www.saha.go.kr/reserve/lecture/view.do?lecType=1&amp;mId=0101000000&amp;seq=5650,051-220-5546~8,,,,,,"한선녀,강대선",무료,Offline (오프라인),20,사하구평생학습관,수강료 미지원,0,,10
14,부산평생교육정보망,(12/6) 크리스마스 수제종이 오브제 모빌 DIY,북구평생학습관,2024-08-16,2024-11-29,2024-12-06,2024-12-06,접수중,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2447,,,,,,,,유료,Offline (오프라인),15,만덕도서관 강좌실,수강료 미지원,0,,15
15,부산평생교육정보망,(12/5) 마음챙김으로 스트레스 다스리기,북구평생학습관,2024-08-16,2024-11-28,2024-12-05,2024-12-05,접수중,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2446,,,,,,,,무료,Offline (오프라인),15,만덕도서관 다목적실,수강료 미지원,0,,15
16,부산평생교육정보망,11월 27일 들락날락 유아과학교실 &lt;미니 현미경 관찰&gt; 단체,영도구평생학습관,2024-08-13,2024-11-18,2024-11-27,2024-11-27,접수중,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2857,051-419-4834,,,,,,,무료,Offline (오프라인),1,지하1층 지혜+(강의실),수강료 미지원,0,,17
17,부산평생교육정보망,[장애인식개선교육] (11/26) 시각장애 공감하기,북구평생학습관,2024-09-30,2024-11-22,2024-11-26,2024-11-26,접수중,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2470,051-309-6172,,,,,,,무료,Offline (오프라인),12,만덕도서관 3층 회의실,수강료 미지원,0,,15
18,부산평생교육정보망,30.[동대신1동골목시장] 캘리그라피 한지모자이크 액자,서구평생학습관,2024-10-15,2024-11-21,2024-11-22,2024-11-22,접수중,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1712&menuCd=DOM_000000703001004000,051-240-4044,,,,,,,무료,관련링크 참조,15,동대신1동 주민센터 2층,수강료 지원,0,,16
19,부산평생교육정보망,29.[동대신1동골목시장] 원목 하바리움 무드등,서구평생학습관,2024-10-15,2024-11-21,2024-11-22,2024-11-22,접수중,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1711&menuCd=DOM_000000703001004000,051-240-4044,,,,,,,무료,관련링크 참조,15,동대신1동 주민센터 2층,수강료 지원,0,,16
20,부산평생교육정보망,20.[서대신동골목시장] 투자선택 프로세스,서구평생학습관,2024-10-15,2024-11-20,2024-11-21,2024-11-21,접수중,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1702&menuCd=DOM_000000703001004000,051-240-4044,,,,,,,무료,관련링크 참조,15,서대신동골목시장(짬짬이 작은도서관 2층),수강료 지원,0,,16
21,부산평생교육정보망,19.[서대신동골목시장] 머라밸(머니 라이프 밸런스)이 뭐꼬,서구평생학습관,2024-10-15,2024-11-20,2024-11-21,2024-11-21,접수중,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1701&menuCd=DOM_000000703001004000,051-240-4044,,,,,,,무료,관련링크 참조,15,서대신동골목시장(짬짬이 작은도서관 2층),수강료 지원,0,,16
22,부산평생교육정보망,10.[충무동 새벽시장] 압화자개 미니소반,서구평생학습관,2024-10-15,2024-11-19,2024-11-20,2024-11-20,접수중,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1692&menuCd=DOM_000000703001004000,051-240-4044,,,,,,,무료,관련링크 참조,10,충무동 새벽시장 상인회 1층(공영주차장 건물),수강료 지원,0,,16
23,부산평생교육정보망,9.[충무동 새벽시장] 귀여운 달빛 고양이 레진키링,서구평생학습관,2024-10-15,2024-11-19,2024-11-20,2024-11-20,접수중,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1691&menuCd=DOM_000000703001004000,051-240-4044,,,,,,,무료,관련링크 참조,10,충무동 새벽시장 상인회 1층(공영주차장 건물),수강료 지원,0,,16
24,부산평생교육정보망,28.[동대신1동골목시장] 2025년 꼭 알아야 할 디지털 금융트랜드,서구평생학습관,2024-10-15,2024-11-14,2024-11-15,2024-11-15,접수중,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1710&menuCd=DOM_000000703001004000,051-240-4044,,,,,,,무료,관련링크 참조,15,동대신1동 주민센터 2층,수강료 지원,0,,16
25,부산평생교육정보망,27.[동대신1동골목시장] 경제공부가 어려운 당신의 선택 간접투자,서구평생학습관,2024-10-15,2024-11-14,2024-11-15,2024-11-15,접수중,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1709&menuCd=DOM_000000703001004000,051-240-4044,,,,,,,무료,관련링크 참조,15,동대신1동 주민센터 2층,수강료 지원,0,,16
26,부산평생교육정보망,18.[서대신동골목시장] 라탄 트레이 만들기,서구평생학습관,2024-10-15,2024-11-13,2024-11-14,2024-11-14,접수중,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1700&menuCd=DOM_000000703001004000,051-240-4044,,,,,,,무료,관련링크 참조,15,서대신동골목시장(짬짬이 작은도서관 2층),수강료 지원,0,,16
27,부산평생교육정보망,17.[서대신동골목시장] 업사이클링 바다유리 레진공예 그립톡,서구평생학습관,2024-10-15,2024-11-13,2024-11-14,2024-11-14,접수중,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1699&menuCd=DOM_000000703001004000,051-240-4044,,,,,,,무료,관련링크 참조,15,서대신동골목시장(짬짬이 작은도서관 2층),수강료 지원,0,,16
28,부산평생교육정보망,11월 13일 들락날락 유아과학교실 &lt;미니 현미경 관찰&gt; 단체,영도구평생학습관,2024-08-13,2024-11-01,2024-11-13,2024-11-13,접수중,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2856,051-419-4834,,,,,,,무료,Offline (오프라인),1,지하1층 지혜+(강의실),수강료 미지원,0,,17
29,부산평생교육정보망,"(11/13) 색채인문학! 색을 활용한 소통방법, 색채로 말하다",북구평생학습관,2024-08-16,2024-11-06,2024-11-13,2024-11-13,접수중,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2445,,,,,,,,무료,Offline (오프라인),20,만덕도서관 다목적실,수강료 미지원,0,,15
30,부산평생교육정보망,7.[충무동 새벽시장] 가을 겨울에 딱 어울리는 캔들,서구평생학습관,2024-10-15,2024-11-12,2024-11-13,2024-11-13,접수중,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1689&menuCd=DOM_000000703001004000,051-240-4044,,,,,,,무료,관련링크 참조,10,충무동 새벽시장 상인회 1층(공영주차장 건물),수강료 지원,0,,16
31,부산평생교육정보망,8.[충무동 새벽시장] 페이퍼아트 다육이 화분,서구평생학습관,2024-10-15,2024-11-12,2024-11-13,2024-11-13,접수중,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1690&menuCd=DOM_000000703001004000,051-240-4044,,,,,,,무료,관련링크 참조,10,충무동 새벽시장 상인회 1층(공영주차장 건물),수강료 지원,0,,16
32,부산평생교육정보망,[BLESS 4U] (11/12) 마음을 전달하는 시낭송과 함께,북구평생학습관,2024-10-16,2024-11-08,2024-11-12,2024-11-12,접수중,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2473,051-309-6172,,,,,,,무료,Offline (오프라인),12,만덕도서관 3층 회의실,수강료 미지원,0,,15
33,부산평생교육정보망,26.[동대신1동골목시장] 실전에서 확실하게 써먹는 등기부등본 읽는 법,서구평생학습관,2024-10-15,2024-11-07,2024-11-08,2024-11-08,접수중,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1708&menuCd=DOM_000000703001004000,051-240-4044,,,,,,,무료,관련링크 참조,15,동대신1동 주민센터 2층,수강료 지원,0,,16
34,부산평생교육정보망,11월 폴짝폴짝 체험형 동화구연(11.8.) A반,영도구평생학습관,2024-10-22,2024-11-07,2024-11-08,2024-11-08,접수중,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2941,051-419-4834,,,,,,이근희,무료,Offline (오프라인),7,영도도서관 지하1층 폴짝폴짝,수강료 미지원,0,,17
35,부산평생교육정보망,25.[동대신1동골목시장] 돈 버는 경매 돈 버리는 경매,서구평생학습관,2024-10-15,2024-11-07,2024-11-08,2024-11-08,접수중,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1707&menuCd=DOM_000000703001004000,051-240-4044,,,,,,,무료,관련링크 참조,15,동대신1동 주민센터 2층,수강료 지원,0,,16
36,부산평생교육정보망,11월 폴짝폴짝 체험형 동화구연(11.8.) B반,영도구평생학습관,2024-10-22,2024-11-07,2024-11-08,2024-11-08,접수중,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2942,051-419-4834,,,,,,이근희,무료,Offline (오프라인),7,영도도서관 지하1층 폴짝폴짝,수강료 미지원,0,,17
37,부산평생교육정보망,똑똑한 엔트리 코딩 활용,영도구평생학습관,2024-10-22,2024-11-06,2024-11-07,2024-12-05,접수중,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2938,051-419-4834,,,,,,,무료,Offline (오프라인),15,영도도서관 지하1층 지혜+(강의실),수강료 미지원,0,,17
38,부산평생교육정보망,16.[서대신동골목시장] 휴대하기 좋은 고체향수(2p),서구평생학습관,2024-10-15,2024-11-06,2024-11-07,2024-11-07,접수중,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1698&menuCd=DOM_000000703001004000,051-240-4044,,,,,,,무료,관련링크 참조,15,서대신동골목시장(짬짬이 작은도서관 2층),수강료 지원,0,,16
39,부산평생교육정보망,15.[서대신동골목시장] 가을 안티에이징 DIY크림,서구평생학습관,2024-10-15,2024-11-06,2024-11-07,2024-11-07,접수중,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1697&menuCd=DOM_000000703001004000,051-240-4044,,,,,,,무료,관련링크 참조,15,서대신동골목시장(짬짬이 작은도서관 2층),수강료 지원,0,,16
40,부산평생교육정보망,그림책 감성테라피,영도구평생학습관,2024-10-15,2024-11-05,2024-11-06,2024-11-20,접수중,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2936,051-419-4832,,,,,,,무료,Offline (오프라인),10,,수강료 미지원,0,,17
41,부산평생교육정보망,6.[충무동 새벽시장] 모루플라워 꽃다발 만들기,서구평생학습관,2024-10-15,2024-11-05,2024-11-06,2024-11-06,접수중,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1688&menuCd=DOM_000000703001004000,051-240-4044,,,,,,,무료,관련링크 참조,10,충무동 새벽시장 상인회 1층(공영주차장 건물),수강료 지원,0,,16
42,부산평생교육정보망,[평생학습 아카데미] (11/6) 한병창 초청강연,북구평생학습관,2024-10-16,2024-11-01,2024-11-06,2024-11-06,접수중,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2471,051-309-4162,,,,,,,무료,Offline (오프라인),320,북구 문화예술회관 공연장,수강료 미지원,0,,15
43,부산평생교육정보망,5.[충무동 새벽시장] 다용도 리얼카드지갑 제작,서구평생학습관,2024-10-15,2024-11-05,2024-11-06,2024-11-06,접수중,온라인,https://www.bsseogu.go.kr/edu/index.bsseogu?el_code=1687&menuCd=DOM_000000703001004000,051-240-4044,,,,,,,무료,관련링크 참조,10,충무동 새벽시장 상인회 1층(공영주차장 건물),수강료 지원,0,,16
44,부산평생교육정보망,[디지털배움터]스마트폰으로 영상 만들기,사하구평생학습관,2024-08-22,2024-10-29,2024-11-05,2024-11-28,접수중,온라인,http://www.saha.go.kr/reserve/lecture/view.do?lecType=1&amp;mId=0101000000&amp;seq=5667,051-220-5546~8,,,,,,박아영,무료,Offline (오프라인),20,사하구평생학습관,수강료 미지원,0,,10
45,부산평생교육정보망,[디지털배움터]나만의 영상제작반,사하구평생학습관,2024-08-22,2024-10-29,2024-11-05,2024-11-28,접수중,온라인,http://www.saha.go.kr/reserve/lecture/view.do?lecType=1&amp;mId=0101000000&amp;seq=5667,051-220-5546~8,,,,,,박아영,무료,Offline (오프라인),20,사하구평생학습관,수강료 미지원,0,,10
46,부산평생교육정보망,[BLESS 4U] (11/5) 멋진인생 청.바.지(청춘은 바로 지금부터!) 2탄,북구평생학습관,2024-10-16,2024-11-01,2024-11-05,2024-11-05,접수중,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2472,051-309-6172,,,,,,,무료,Offline (오프라인),12,만덕도서관 3층 회의실,수강료 미지원,0,,15
47,부산평생교육정보망,2024년 찾아가는 계층별 인구교육,영도구평생학습관,2024-10-21,2024-10-31,2024-11-04,2024-11-04,접수중,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2937,051-419-4612,,,,,,김미경강사,무료,Offline (오프라인),300,영도문화예술회관 봉래홀,수강료 미지원,0,,17
48,부산평생교육정보망,내가 만드는 유튜브 숏츠!,영도구평생학습관,2024-10-15,2024-11-01,2024-11-02,2024-12-21,접수중,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2935,051-419-4834,,,,,,,무료,Offline (오프라인),15,영도도서관 지하1층 지혜+강의실,수강료 미지원,0,,17
49,부산평생교육정보망,[우리동네 인문학 교실] 시대로 조명해보는 베스트셀러 이야기,북구평생학습관,2024-08-05,2024-10-25,2024-11-01,2024-12-06,접수중,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2419,,,,,,,,무료,Offline (오프라인),10,북구다문화가족지원센터(공동육아나눔터 율리점),수강료 미지원,0,,15
50,부산평생교육정보망,기초 코바늘 뜨기! 패브릭얀을 활용한 기초 뜨개,북구평생학습관,2024-08-16,2024-10-25,2024-11-01,2024-11-29,접수중,온라인,https://www.bsbukgu.go.kr/reservation/index.bsbukgu?menuCd=DOM_000001801002000000&mode=view&programIdx=2440,,,,,,,,유료,Offline (오프라인),15,만덕도서관 다목적실,수강료 미지원,0,,15
51,부산평생교육정보망,11월 폴짝폴짝 체험형 동화구연(11.1.) A반,영도구평생학습관,2024-10-22,2024-10-31,2024-11-01,2024-11-01,접수중,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2939,051-419-4834,,,,,,이근희,무료,Offline (오프라인),7,영도도서관 지하1층 폴짝폴짝,수강료 미지원,0,,17
52,부산평생교육정보망,Teddy Bear's Cupcake Class A,영도구평생학습관,2024-10-17,2024-10-30,2024-11-01,2024-11-01,접수중,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2944,051-419-5672,,,,,,SeridanWilliamGeoffrey,무료,Offline (오프라인),15,남항분관 2층 Multipurpose Room,수강료 미지원,0,,17
53,부산평생교육정보망,Teddy Bear's Cupcake Class A,영도구평생학습관,2024-10-17,2024-10-30,2024-11-01,2024-11-01,접수중,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2944,051-419-5672,,,,,,SeridanWilliamGeoffrey,무료,Offline (오프라인),15,남항분관 2층 Multipurpose Room,수강료 미지원,0,,17
54,부산평생교육정보망,11월 폴짝폴짝 체험형 동화구연(11.1.) B반,영도구평생학습관,2024-10-22,2024-10-31,2024-11-01,2024-11-01,접수중,온라인,https://www.yeongdo.go.kr/01791.web?amode=view&idx=2940,051-419-4834,,,,,,이근희,무료,Offline (오프라인),7,영도도서관 지하1층 폴짝폴짝,수강료 미지원,0,,17
