id,source,company,title,subtitle,salary,signup_date,due_date,region_name,career,education,work_type,work_category,link,contact,preferred_qualifications,views,work_hours,details,email,certification,preference_id,region_id
750,장노년일자리지원센터,부산광역시 상수도사업본부 중동부사업소,부산광역시 중동부사업소 기간제 노동자(공무직 대체인력) 채용 공고,,,2024-07-09,2024-07-15,부산 중구,,,기간제 ,,https://www.busan50plus.or.kr/job/gojob/view?seq=3184,로그인 후 조회가능로그인,,0,," 세부내용 산광역시 상수도사업본부 중동부사업소 기간제노동자(공무직 대체인력) 채용 계획을 다음과 같이 공고합니다.<br/>- 채용인원 : 1명- 고용형태 : 기간제 노동자(수도검침)- 채용기간 : 2024. 8. 1. ~ 2025.7. 31.(1년 0개월)- 근무장소 : 상수도사업본부 중동부사업소 요금부서 [부산광역시 중구 샘길 10]- 근무시간 : 주5일(월~금), 1일 8시간[09:00~18:00 (휴게시간 1시간 포함)] 근무- 급여수준 : 기본급 월 2,280,220원(세전 기준, 정액급식비, 가족수당 등 별도)- 기타사항 : 4대보험 가입 등 기타사항은 「근로기준법」 및 「부산광역시 공무직 및 기간제노동자 인사관리 규정」에 따름- 공고 및 접수기간 : 2024.7.9.(화) ~ 2024.7.15.(월) 18:00- 접수방법 : 방문 및 이메일(cottonly@korea.kr) 7.15.(월) 18:00 도착분까지 인정<br/>※ 자세한 내용은 공고문을 참고하시기 바랍니다. (문의 : 상수도사업본부 중동부사업소 업무부서 ☎ 051-669-5003)<br/>붙임 1. 중동부사업소 기간제노동자(공무직 대체인력) 채용 공고문 1부. 2. 응시원서 등 제출서류서식 각 1부. 끝.<br/> ",,,,6
751,장노년일자리지원센터,낙동강하구에코센터,낙동강관리본부 기간제노동자(공무직 대체인력) 채용 재공고,,,2024-07-10,2024-07-12,부산 전체,,,기간제 ,,https://www.busan50plus.or.kr/job/gojob/view?seq=3183,로그인 후 조회가능로그인,,0,, 세부내용 부산광역시 낙동강관리본부 낙동강하구에코센터 야생동물보호팀 소속 기간제노동자(공무직 대체인력)<br/>채용 재공고합니다.<br/>자세한 사항은 첨부파일을 참고하여 주시기 바랍니다.<br/> ,,,,1
752,장노년일자리지원센터,연제구청,2024년 하반기 온천천 기간제근로자(시설물관리) 채용 재공고,,,2024-07-08,2024-07-09,부산 연제구,,,기간제 ,,https://www.busan50plus.or.kr/job/gojob/view?seq=3182,로그인 후 조회가능로그인,,0,, 세부내용 2024년 하반기 온천천 기간제근로자(시설물관리)를 다음과 같이 공개 채용하고자 합니다.<br/><br/>1. 채용분야: 온천천시민공원 시설물관리(공중화장실 관리)<br/>2. 근무기간: 2024. 7. 19. ~ 12. 31.<br/>3. 채용인원: 1명(여)<br/>4. 원서접수: 2024. 7. 8.(월) ~ 7. 9.(화) ▷ 방문접수<br/>5. 채용방법: 서류심사 및 면접심사<br/>6. 최종합격자 발표: 2024. 7. 18.(목) 예정<br/>※ 기타 자세한 사항은 첨부된 공고문을 참고하시기 바랍니다.<br/> ,,,,11
753,장노년일자리지원센터,연제구청,2024년도 해맞이작은도서관 기간제근로자 채용,,,2024-07-09,2024-07-12,부산 연제구,,,기간제 ,,https://www.busan50plus.or.kr/job/gojob/view?seq=3181,로그인 후 조회가능로그인,,0,," 세부내용 2024년도 부산광역시 연제구 해맞이작은도서관 기간제근로자 채용 계획을 아래와 같이 공고합니다.<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>1. 채용인원 : 1명<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>2. 채용기간 : 2024. 8. 1.(목) ~ 12. 31.(화)<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>3. 공고기간 : 2024. 6. 27.(목) ~ 7. 8.(월)<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>4. 접수기간 : 2024. 7. 9.(화) ~ 7. 12.(금)<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>5. 공고문안 : 붙임내용 참조 ",,,,11
754,장노년일자리지원센터,부산광역시 남구청,2024년「우리동 방역지킴이」기간제근로자 채용 재공고,,,2024-07-02,2024-07-08,부산 남구,,,기간제 ,,https://www.busan50plus.or.kr/job/gojob/view?seq=3180,로그인 후 조회가능로그인,,0,," 세부내용 부산광역시 남구보건소 ?우리동 방역지킴이? 기간제근로자 채용계획을 다음과 같이 공고합니다.<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/><br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>1. 채용분야 인원<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 모집분야 : 우리방역지킴이<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 인 원 : 34명<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 계약기간 : 24. 7. 15. ~ 10. 31.<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 일 급 : 45,280원/일<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/><br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>2. 채용조건<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 근무장소 : 남구 17개 행정복지센터(각 동 2명)<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 근무시간 : 월 ~ 금요일 (주5일), 09:00 ~ 13:30<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 보 수 : 기본급 (45,280원/일) ※ 2024년 남구 생활임금 반영<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 근무조건 : 업무 특성상 현장근무(20L 방역장비 사용) 가능한 신체 건강한 사람<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/><br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>3. 선발방법 및 일정<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 접수기간 : 2024. 7. 8.(화) ~ 7. 8.(월) ?5일간<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 1차 서류전형 : 2024. 7. 10.(수)? 개별통보(문자발송)<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 접 수 처 : 남구보건소 3층 보건정책과 감염병예방팀 ☎ 051) 607-3765<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 면 접 일 : 2024. 7. 11.(목) ? 남구보건소<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 최종합격자 발표 : 2024. 7. 12.(금) ?개별통보(문자발송)<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/><br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>※ 기타 자세한 사항은 부산 남구보건소 보건정책과 감염병예방팀(☎ 607-3765)으로 문의바랍니다. ",,,,8
755,장노년일자리지원센터,부산창조경제혁신센터,재단법인 부산창조경제혁신센터 직원 채용 공고,,,2024-06-18,2024-06-24,부산 전체,,,기간제 ,,https://www.busan50plus.or.kr/job/gojob/view?seq=3179,로그인 후 조회가능로그인,,0,," 세부내용 재단법인 부산창조경제혁신센터는 창업지원 전문기관으로서 창업기업<br/>지원 업무 수행을 위한 유능한 인재를 아래와 같이 공개 모집합니다.<br/><br/> 1. 채용인원: 2명(코디네이터)<br/> 2. 채용분야: 부산형 워케이션 활성화 사업<br/> 3. 접수기간: 2024. 6. 18.(화) ~ 6. 24.(월) 18:00까지 <br/> 4. 상세내용: 붙임 공고문 참조 <br/> 5. 문 의 처: 051-749-8920, 기획조정팀 이정율 매니저<br/> ",,,,1
756,장노년일자리지원센터,부산광역시청,2024년 부산광역시 청사 기계설비 유지관리 기간제노동자 채용 재공고,,,2024-06-17,2024-06-18,부산 전체,,,기간제 ,,https://www.busan50plus.or.kr/job/gojob/view?seq=3178,로그인 후 조회가능로그인,,0,," 세부내용 2024년 부산광역시 청사 기계설비 유지관리 기간제노동자 채용을 위해 다음과 같이 재공고하오니 관심있는 분들의 많은 참여 바랍니다.<br/>- 공고기간 : 2024. 6. 14.(금) ~ 6. 18.(화)- 서류접수 : 2024. 6. 17.(월) ~ 6. 18.(화) 10:00~17:00※ 자세한 일정 및 세부내용은 첨부파일을 확인하시기 바라며, 문의사항은 유선 (총무과 하원상, 888-1886)으로 연락주시기 바랍니다.<br/><br/>붙임 1. 채용공고문 1부. 2. 응시원서 및 제출서류 1부. 끝.<br/> ",,,,1
757,장노년일자리지원센터,영도구청,영도 마리노 오토캠핑장 기간제근로자 채용추가공고,,,2024-06-14,2024-06-21,부산 영도구,,,기간제 ,,https://www.busan50plus.or.kr/job/gojob/view?seq=3177,로그인 후 조회가능로그인,,0,," 세부내용 * 남/여 화장실 청소 및 물품 관리<br/>* 카라반 세탁물 수거 및 정비, 비품 관리<br/>* 캠핑장 부대시설 청소 및 물품 관리, 분리수거 등<br/> ",,,,17
758,장노년일자리지원센터,동래구청,2023년 기준 부산환경산업조사 조사요원 모집 공고,,,2024-06-19,2024-06-20,부산 동래구,,,기간제 ,,https://www.busan50plus.or.kr/job/gojob/view?seq=3176,로그인 후 조회가능로그인,,0,," 세부내용 023년 기준 부산환경산업조사 조사요원 모집을 다음과 같이 공고합니다.<br/><br/>1. 모집인원 : 조사요원 6명(조사관리자 1, 조사원 5)<br/>※ 최종 모집인원은 변동될 수 있음<br/>2. 공고기간 : 2024. 6. 13.(목) ~ 6. 20.(목)<br/>※ 접수기간 : 2024. 6. 19.(수) ~ 6. 20.(목)<br/>3. 합격자 발표 : 2024. 6. 24.(월) 15:00 예정<br/>4. 문의처 : 동래구 기획감사실(550-4041~3)<br/>5. 더 자세한 사항은 첨부파일을 확인하시기 바랍니다.<br/> ",,,,3
759,장노년일자리지원센터,연제구청,2024년 연제구 아동복지교사 추가 채용 공고,,,2024-06-03,2024-06-12,부산 연제구,,,기간제 ,,https://www.busan50plus.or.kr/job/gojob/view?seq=3175,로그인 후 조회가능로그인,,0,, 세부내용 2024년 연제구 아동복지교사 추가 채용 공고입니다.<br/><br/>1. 모집분야: 아동복지교사(영어지도) 1명 ▷기간제근로자<br/>2. 접수기간: 2024. 6. 3.(월) ~ 6. 12.(수) 18:00<br/>3. 접 수 처: 연제구청 3층 가정복지과(아동친화계)<br/>4. 제출서류: 붙임파일 참조<br/>5. 근무기간: 2024. 7. 1. ~ 2024. 12. 31.<br/>6. 근무장소: 연제구 관내 지역아동센터<br/>7. 문 의 처: 연제구청 가정복지과 아동친화계(051-665-4047)<br/>※ 상세내용은 붙임파일을 참고하시기 바랍니다.<br/> ,,,,11
760,장노년일자리지원센터,기장군청,2024년 하반기 기장군 도서관 기간제근로자 채용 공고,,,2024-06-04,2024-06-07,부산 기장군,,,기간제 ,,https://www.busan50plus.or.kr/job/gojob/view?seq=3174,로그인 후 조회가능로그인,,0,," 세부내용 2024년 하반기 기장군 도서관 기간제근로자 채용을 다음과 같이 공고합니다.<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/><br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>1. 접수기간: 2024. 6. 4.(화) ~ 6. 7.(금)<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>2. 채용기간: 2024. 7. 1. ~ 12. 31.<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>※ 예산 등 도서관 사정에 따라 채용기간이 조정될 수 있음<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/><br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>3. 채용인원: 41명<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>○ 정관도서관팀<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 정관도서관(9명) : 사서업무 8명 / 들락날락 운영 1명<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 정관어린이도서관(5명) : 사서업무 3명 / 청사경비 1명 / 환경미화 1명<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 고촌어울림도서관(6명) : 사서업무 2명 / 청사경비 2명 / 환경미화 2명<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>○ 기장도서관팀<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 기장도서관(4명) : 사서업무 2명 / 환경미화 2명<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 대라다목적도서관(7명) : 사서업무 2명 / 청사경비 3명 / 환경미화 2명<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 내리새라도서관(6명) : 사서업무 2명 / 청사경비 2명 / 환경미화 2명<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>- 교리도서관(4명) : 사서업무 3명 / 주말사서 1명<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>4. 채용방법: 서류전형 및 면접을 통한 공개채용<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>5. 채용일정 등 세부내용은 붙임 공고문 참고<br style='font-family: ""Noto Sans"", ""Noto Sans KR"", GmarketSans, ""맑은 고딕"", MalgunGothic, sans-serif; color: rgb(102, 102, 102); font-size: 18px; text-wrap: wrap; background-color: rgba(255, 255, 255, 0.8);'/>6. 문의사항: 기장군청 행정자치국 도서관과 정관도서관팀(051-709-3909) · 기장도서관팀(051-709-5331) ",,,,2
