출처,기업명,제목,급여,등록일,마감일,근무지역,경력,학력,근무형태,근무직종,연락처,세부내용,자격면허,우대사항,링크,조회수
고용24,엘재가복지센터,[연산4동]재가요양보호사 모집,"시급 9,860원 ~ 9,860원",2024-10-16,2024-11-15,"부산광역시 연제구 쌍미천로87번길 12, - (연산동)",관계없음,학력무관,주 3일 근무,방문 복지서비스 제공업,,"<td>
              
              [연산4동]재가요양보호사 모집<br/>- 3등급 할머니(근무시간 독거)<br/>- 편마비이지만 거동가능함<br/>- 일생생활지원, 주변 정리 등<br/>- 주3일(월,수,금) / 오전9-11시(2시간) - 요일 및 시간 조율가능<br/>- 시급 12,500원(수당 포함)*제세수당 별도 문의<br/>- 엘재가센터 허미경 010-7559-3871
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBL002410160001&rtnTarget=list8&pageIndex=15&rtnUrl=?,132
고용24,미소랑재가노인복지센터,[온천동] 재가요양보호사 채용,"시급 12,500원 ~ 12,500원",2024-10-16,2024-11-15,부산광역시 동래구 사직북로48번길 130 (온천동),관계없음,학력무관,주 6일 근무,방문 복지서비스 제공업,,"<td>
              
              ** 온천동 재가요양보호사 채용<br/>- 대상자: 1등급 여자 어르신 (보호자 함께 거주)<br/>- 경관식 경험자 , 기저귀케어 <br/>- 보호자가 상주하고 있어, 목욕과 일반 케어 등 함께 도움을 줌 <br/>- 근무시간 : 14:00-18:00 / 주 6일<br/>- 근무지 : 부산 동래구 온천동 (미남역 10분 거리) <br/>- 시급: 12,500원 (수당포함) <br/>- 지원방법 : 전화 후 방문<br/>- 채용담당자 연락처 : 010-4564-2418 <br/><br/>* 동 구인은 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 <br/> 채용시 근로자마다 주소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음<br/>
</td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KF10922410160001&rtnTarget=list9&pageIndex=15&rtnUrl=?,353
고용24,승학재가복지센터,[용호동]4등급 할머니 / 오전/ 재가요양보호사 모집,"시급 9,860원 이상",2024-10-16,2024-11-15,"부산광역시 남구 오륙도로 85, 용호동 (용호동, 오륙도 에스케이뷰 아파트)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",방문 복지서비스 제공업,,"<td>
              
              - 용호동 SK뷰아파트<br/>- 4등급 할머니(80대) /부부거주<br/>- 오전 9시~12시(주5일, 6일도 가능)<br/>- 가사도움, 식사준비. 일상생활지원등<br/>- 시급12500원(주휴및 제수당포함)
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBJ002410160002&rtnTarget=list10&pageIndex=15&rtnUrl=?,159
고용24,사단법인 부산광역시중구장애인협회,[영도 대교동]장애인 활동지원사 모십니다.,"시급 9,860원 ~ 12,800원",2024-10-16,2024-11-15,"부산광역시 영도구 대교동1가 태종로 40 (대교동1가, 브릿지타워)",경력 (최소 0년 6 개월 이상) 필수,학력무관,주 6일 근무,방문 복지서비스 제공업,,"<td>
              
              * 대교동 / 영도경찰서 인근 아파트 거주<br/>* 뇌병변장애1급(좌반신마비) / 50대 남자<br/>* 가사지원, 식사준비 도움 , 기저귀케어, 외출시 휠체어 도움 필요<br/>* 주 6일 (월~일/휴무일 협의)  09:00~18:00(휴게시간 1시간 포함) / 바우처 300시간<br/>* 시급 :12,800원(제수당 포함)<br/>* 채용담당자: 051-462-4125
            </td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBP002410160001&rtnTarget=list1&pageIndex=16&rtnUrl=?,403
고용24,혜성사,"셔츠,교복제작 미싱사 및 보조원 모집","시급 9,860원 ~ 9,860원",2024-10-16,2024-11-15,부산광역시 연제구 금용로11번길 17 (거제동),경력 (최소 1년 0 개월 이상) 우대,학력무관,주 5일 근무,봉제의복 제조업,,"<td>
              
              셔츠,교복등 의류제작 봉제공장 미싱사 및 보조원 모집<br/>-미싱사(경력필수), 정리보조원(신입가능) <br/>-근무시간 : 주5일, 8:30-18:00(휴게시간 포함)<br/><br/>
</td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KEC0052410160002&rtnTarget=list2&pageIndex=16&rtnUrl=?,320
고용24,행복한노인복지요양센터,[거제동 한양아파트] 장애인활동지원사 모집입니다.,"시급 9,860원 ~ 9,860원",2024-10-16,2024-11-15,"부산광역시 연제구 중앙대로1226번길 4 (거제동, 한양아파트)",관계없음,학력무관,주 6일 근무,방문 복지서비스 제공업,,"<td>
              
              [거제동 한양아파트]<br/>* 대상자: 1960년생 뇌병변(여자) /동거가족1명 있음 <br/>* 주6일 근무 (월220시간)<br/>* 09:00~18:00    <br/>* 시급 12,500원 (주휴수당+연차수당 포함/기본시급 9,860원)<br/><br/>* 일요일 근무 가능자/ 성당 동행 가능자 /경력자 희망<br/>* 신체활동,가사활동, 사회활동/ 다리 주무르기 <br/>* 문의 010-8145-3738<br/>
</td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KF10912410160003&rtnTarget=list3&pageIndex=16&rtnUrl=?,562
고용24,사랑노인재가복지센터,[남천동] 재가요양보호사 모집,"시급 9,860원 이상",2024-10-16,2024-11-15,"부산광역시 수영구 광안해변로15번길 68, . (남천동, 뉴비치)",관계없음,학력무관,"주 3일 근무
(주 소정근로시간: 9시간)",노인 요양 복지시설 운영업,,"<td>
              
              -남천동 뉴비치아파트<br/>-4등급 80대 후반 할머니(독거)<br/>-식사준비, 목욕도움(주1회), 가사지원 및 일상생활 도움 등<br/>-08:30~11:30<br/>-주3일(요일 협의가능)<br/>-시급: 12,600원(시급 9,860원 + 주휴수당, 연차수당 별도 지급 포함)<br/><br/> ☎ 010-4757-2896
            </td>",요양보호사1급(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KF10912410160002&rtnTarget=list4&pageIndex=16&rtnUrl=?,184
고용24,(주)세진환경종합개발,[회동동] 버스 실내 및 사무실 미화원 채용,월급 179만원 이상,2024-10-16,2024-11-15,"부산광역시 금정구 수원지로22번길 46, . (회동동)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 28시간)",사업지원 서비스업,,"<td>
              
              (주)세진환경종합개발<br/>버스실내청소 / 사무실 <br/>-월~금: 08:30~14:30 (휴게 12:00~13:15) /토: 08:30~12:00 (월1회 일요일 당직근무)<br/>-월급 179만원 <br/>-전화 후 방문 및 팩스접수(051-336-6820)<br/>-문의 051-336-6821 / 010-5435-5809<br/>
</td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBC002410160001&rtnTarget=list5&pageIndex=16&rtnUrl=?,368
고용24,다함께 사회적협동조합,봉생힐링병원 통합간호병동 요양보호사,"시급 9,860원 ~ 9,860원",2024-10-16,2024-11-15,"부산광역시 남구 양지골로 241, 봉생힐링병원 (감만동)",경력 (최소 1년 0 개월 이상) 우대,학력무관,주 5일 근무,개인 간병 및 유사 서비스업,,"<td>
              
              봉생병원 통합간호병동 요양보호사 <br/>간병간호 통합서비스 지원인력<br/>-요양보호사 자격필수<br/>-경력 1년이상 우대<br/>-3교대 스케줄 근무<br/>(6:0-15:30/14:0023:00/20:30-6:30)<br/>
</td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KEC0052410160001&rtnTarget=list6&pageIndex=16&rtnUrl=?,291
고용24,행복한재가복지센터,[ 장전동 ] 24시간 재가요양보호사 모집,"시급 9,860원 ~ 12,500원",2024-10-16,2024-10-30,"부산광역시 금정구 금샘로17번길 34, .. (장전동)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 18시간)",개인 간병 및 유사 서비스업,,"<td>
              
              [ 장전동 ] 재가요양보호사 모집 *24시간*<br/><br/>- 장전중학교, 금강식물원 인근<br/>- 4등급 여 어르신, 동거인 할아버지<br/>- 주6일(월~토) /  08:00~11:00 공단지급 / 그 외 시간 대상자 부담 <br/>  ※ 서비스이용자의 상황에 따라 근로시간 외 ""추가시간""있음(상시근무 희망)<br/>- 가사지원 위주 / 거동불편, 워커사용, 기저귀케어x<br/> <br/>- 시급 : 9,860원 (수당포함 시 약 12,500원)<br/>- 월급 : 450만원<br/><br/>※ 문의 : ☎ 010-3865-7289 / ☎ 051-556-9688 [행복한재가복지센터] ※<br/>
</td>",요양보호사1급(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBG002410150004&rtnTarget=list7&pageIndex=16&rtnUrl=?,363
고용24,행복재가복지센터,[괴정동] 재가요양보호사 모집,"시급 12,500원 ~ 12,500원",2024-10-16,2024-10-30,"부산광역시 사하구 낙동대로140번길 85, . (괴정동, 반도보라아파트)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",개인 간병 및 유사 서비스업,,"<td>
              
              재가요양보호사 모집 <br/>- 대상자: 4등급 여지어르신, 85세 부부동거, 보행 가능, 화장실이용가능<br/>- 근무시간: 09:00~12:00 . 주5일 15시간<br/>- 식사수발, 청소 및 청결관리, 말벗서비스, 병원동행<br/>- 근무지:사하구 낙동대로 140번길85 반도보라아파트<br/>- 시급: 12,500원(수당포함)  <br/>- 채용담당자: 010-5334-4134<br/><br/>동 구인은 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KF10922410150003&rtnTarget=list8&pageIndex=16&rtnUrl=?,416
고용24,가빈노인사랑복지센터,[당감동]24시간 재가요양보호사 모집,"시급 9,860원 ~ 12,500원",2024-10-16,2024-10-30,"부산광역시 부산진구 당감로 17 (당감동, 삼익아파트)",관계없음,학력무관,주 6일 근무,방문 복지서비스 제공업,,"<td>
              
              [당감동] 24시간 재가요양보호사 모집<br/>- 당감동 삼익아파트<br/>- 1등급 여자어르신(89세)<br/>- 일4시간은 장기요양급여적용<br/>  나머지는 대상자 부담<br/>- 시급 9,860원(수당포함시 12,500원)<br/>- 휴무일은 협의가능<br/>- 식사준비,말벗,가사지원<br/>- 집에 고양이 있음<br/>- [가빈노인사랑복지센터]  010-6480-4632 통화후 지원 
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBG002410150003&rtnTarget=list9&pageIndex=16&rtnUrl=?,323
고용24,나눔재가복지센터,{대신동] 재가요양보호사 모집,"시급 9,860원 ~ 9,860원",2024-10-16,2024-10-30,"부산광역시 서구 서대신동3가 꽃마을로 43 (서대신동3가, 남성한빛가든아파트)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",사회복지 상담서비스 제공업,,"<td>
              
              [ 대신동] 재가요양보호사 선생님 모집합니다.<br/><br/>- 4등급 할아버지. 70대 (거동가능)<br/>- 주5일 / 월, 수, 금 07:00~09:00, 12:00~13:00 (3시간)<br/>             화, 목 07:00~10:00 or 09:00~12:00 (3시간 유동적 근무 가능)<br/>- 시급 9,860원 (수당별도/ 포함 시 약 12,500원)<br/>- 투석어르신으로 병원동행 요망 (월, 수, 금. 걸어서 10분거리)<br/>- 성별무관<br/>- 문의 010-8508-2541 [ 나눔재가복지센터 ]
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBQ002410150007&rtnTarget=list10&pageIndex=16&rtnUrl=?,228
고용24,한결재가복지센터,[연산동] 재가요양보호사 구인,"시급 9,860원 이상",2024-10-15,2024-12-14,"부산광역시 연제구 금련로22번길 12, 0 (연산동)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",방문 복지서비스 제공업,,"<td>
              
              [연산동] 재가요양보호사 구인<br/>- 4등급 할머니(독거)<br/>- 주5일 / 08:00~11:00(시간변동 가능)<br/>- 배산역 위쪽 근처<br/>- 시급 12,400원(기본급 9,860원+제수당 포함)<br/>- 한결재가센터 허현주 010-3887-1956
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBN002410150006&rtnTarget=list1&pageIndex=17&rtnUrl=?,9
고용24,예향노인복지센터,[우암동] 치매이수 재가요양보호사 모집,"시급 9,860원 ~ 12,500원",2024-10-15,2024-12-14,부산광역시 남구 석포로73번나길 48-7 (우암동),관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",사회복지 상담서비스 제공업,,"<td>
              
              - 우암동 유림빌라 인근 <br/>- 5등급 70대 후반 할머니(부부거주)<br/>- 가사지원, 일상생활 지원 <br/>- 09:00~12:00<br/>- 주5일<br/>- 시급 12,500원(시급 9,860원 + 주휴수당, 연차수당 별도 지급 포함)<br/><br/>* 채용담당자: 051-944-4505<br/>
</td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KF10912410150011&rtnTarget=list2&pageIndex=17&rtnUrl=?,208
고용24,한아름노인복지센터,[망미동] 4등급 여자어르신 요양보호사 채용 - 오전 또는 오후 선택 가능,"시급 9,860원 ~ 9,860원",2024-10-15,2024-12-14,"부산광역시 수영구 망미로30번길 23, . (망미동, 삼성아파트)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",사회복지 상담서비스 제공업,,"<td>
              
              - 4등급 90세 여자어르신 <br/>- 일상생활지원, 가사지원, 신체지원<br/>- 주5일 / 9시~12시 또는 13시~16시 선택 가능<br/>- 시급 : 12,400원 (제수당 포함)<br/>- 문의 : 010-9672-5578
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBF002410150003&rtnTarget=list3&pageIndex=17&rtnUrl=?,215
고용24,해륙식품,[ 강동동 ] 과자류 제조 생산원 모집,월급 206만원 ~ 280만원,2024-10-15,2024-12-14,부산광역시 강서구 평강로 20 (강동동),관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 40시간)",과자류 및 코코아 제품 제조업,,"<td>
              
              - 과자류 제조 생산원 모집<br/>. 옥수수 반죽을 압착 하는 롤러 조작 업무 1명<br/>. 재료(밀가루)혼합,반죽,기계투입 및  생산 업무 1명<br/>- 주5일 08:00~17:00 <br/>- 급여 206~280만원 (경력,업무별로 급여 협의)<br/>- 담당자 문의 010-9203-5110 <br/><br/><br/> 
            </td>",관계없음  ,"(준)고령자(50세이상)
              	차량소지자운전면허증",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBB002410150004&rtnTarget=list4&pageIndex=17&rtnUrl=?,23
고용24,(주)목평인력개발,"[2024 부산 잡(JOB) 페스티벌 참가업체] 경비원10명, 미화원10명 모집",월급 180만원 ~ 270만원,2024-10-15,2024-12-14,"부산광역시 연제구 고분로32번길 43, 2층 (연산동)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 33시간)",경비 및 경호 서비스업,,"<td>
              
              [2024 부산 잡(JOB) 페스티벌 참가업체] 경비원10명, 미화원10명 모집<br/> - 일시 : 2024년 10월 24일(목) 10:00~17:00 [입장마감 16:00]<br/> - 장소 : 벡스코 제1전시장 1홀<br/> - 혜택 : 면접지원금 지급 (선착순500명)<br/><br/>[직무내용 입력]<br/>1. 건물, 아파트 경비업무/(격일) 06:30~익일 06:30 <br/>2. 아파트 미화/(평일) 09:00~16:00, (토요일) 09:00~12:00 <br/>   (아파트별 유동적)<br/><br/><br/>※ 참가기업, 부대행사, 참여혜택 등 자세한 행사내용은‘홈페이지’(www.busnjob.net) 에서 확인하시기 바랍니다.<br/>
</td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBA002410150018&rtnTarget=list5&pageIndex=17&rtnUrl=?,989
고용24,파크병원,[파크병원] 미화 청소 채용,월급 187만원 이상,2024-10-15,2024-12-14,부산광역시 사하구 까치고개로 79-1 (괴정동),관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 37시간)",공중 보건 의료업,051-220-5692,"<td>
              
              1. 병원 청소 근무자 구인 <br/>- 근무시간 : 평일 07시~16시, 토요일 07시~11시 (주 36.5시간)<br/>- 휴게시간 : 평일 08시30분~09시30분, 12시~13시30분 (총 2.5시간), 토요일은 휴게 없음.<br/>- 세전 약 1,877,344원 <br/><br/>- 공휴일 휴무, 추석 설날 근무 중간 오전 근무 <br/>- 연차 지급<br/><br/><br/>* 부산 사하구청 일자리지원센터에서 서류전형 채용대행접수 진행중입니다. <br/>지원 문의: 051-220-5692 실제 구직지원 의사 있는 분들만 접수 부탁드립니다.
            </td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=K130052410150007&rtnTarget=list6&pageIndex=17&rtnUrl=?,411
고용24,가람노인복지센터,[대평동]재가요양보호사 채용,"시급 9,860원 이상",2024-10-15,2024-12-14,"부산광역시 영도구 대평동1가 대평로 15, . (대평동1가, 대평태림)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",노인 요양 복지시설 운영업,,"<td>
              
              - 3등급 할아버지(84세 / 배우자계시나 케어시간 안계심)<br/>- 대평동 대평태림맨션 거주함<br/>- 일반요양업무, 산책 등<br/>- 09:00~12:00 (3시간) <br/>- 주5일<br/>- 시급 12,500원(주휴수당,연차수당,처우개선비 등 포함)<br/>☎ 센터장 010.3224.0978 로 연락바랍니다.
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KF10912410150003&rtnTarget=list7&pageIndex=17&rtnUrl=?,225
고용24,구덕재가노인복지센터,[서대신동] 재가요양보호사 모집,"시급 9,860원 이상",2024-10-15,2024-12-14,"부산광역시 서구 서대신동3가 꽃마을로 57, 인근 (서대신동3가, 서대신금호어울림아파트)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 24시간)",사회복지 상담서비스 제공업,,"<td>
              
              [서대신동 서대신금호어울림아파트 인근]<br/><br/>* 4등급 75세 남자어르신(아들동거/케어시간부재)<br/>* 9:00~13:00 또는 12:00~16:00 (4시간, 주6일) / 오전선호하나 오후 근무도 가능<br/>* 일상생활지원등<br/>* 시급 12,500원[시급:9,860원, 주휴수당, 연차수당 별도 지급 포함)<br/>* 문의: 010-7721-3114
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KF10912410150002&rtnTarget=list8&pageIndex=17&rtnUrl=?,218
고용24,(주)디이씨오,아파트 청소원 모집,월급 154만원 ~ 154만원,2024-10-15,2024-12-14,"부산광역시 금정구 부곡로 32-12, 부곡동 (부곡동, 대동다숲아파트)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 30시간)",사업시설 유지․관리 서비스업,051-310-5194,"<td>
              
              =============================<br/>◆ 사상구청 채용대행 건 입니다.◆<br/>=============================<br/><br/>- 아파트 단지 내 청소<br/>(온천장역 지하철역에서 도보 10분거리)<br/>- 부곡동 대동 다숲 아파트<br/>- (월~금) 09:00~15:30/(토요일)09:00~12:00<br/>- 신주없음<br/><br/>* 담당자와 통화 후 면접시간, 장소 안내 받으시길 바랍니다.<br/><br/>* 담당자: 사상구청 일자리센터 [ 담당자  ☎ 051-310-5194 ]
            </td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBJ002410150001&rtnTarget=list9&pageIndex=17&rtnUrl=?,360
고용24,엘림노인복지센터,[망미동] 재가요양보호사 구인,"시급 9,860원 이상",2024-10-15,2024-12-14,"부산광역시 부산진구 진남로356번길 51 (전포동, 협성그린피아아파트)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 24시간)",방문 복지서비스 제공업,,"<td>
              
              [전포동] 재가요양보호사 구인<br/>- 1등급 수급자 할머니<br/>- 주6일 / 오후2-6시<br/>- 시급 12,500원(기본급9,860원+제수당 포함)<br/>- 엘림노인센터 황숙이 010-9312-8165<br/><br/>※실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음
            </td>",요양보호사1급(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBN002410150002&rtnTarget=list10&pageIndex=17&rtnUrl=?,214
고용24,예향노인복지센터,[대연동] 주간보호센터 시설요양보호사 모집,월급 206만원 이상,2024-10-14,2024-12-13,부산광역시 남구 홍곡로 355 (대연동),관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 40시간)",사회복지 상담서비스 제공업,,"<td>
              
              * 주간보호센터 내 요양보호사 업무 및 송영 업무<br/>* 송영 업무 있으므로 운전 가능자<br/>* 요양보호사 필수, 2종보통 필수<br/>* 주5일, 08:30~17:30(약간 탄력적임)<br/>* 월급 206만원 이상<br/>* 메일접수 혹은 전화 후 방문<br/>* 채용담당자: 051-944-4505<br/>
</td>","요양보호사(필수) ,
자동차운전면허2종보통(필수)","(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KF10912410140026&rtnTarget=list1&pageIndex=18&rtnUrl=?,412
고용24,가연재가복지센터,[반송1동] 요양보호사 모집,"시급 9,860원 ~ 9,860원",2024-10-14,2024-12-13,부산광역시 해운대구 아랫반송로40번길 34 (반송동),관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",방문 복지서비스 제공업,,"<td>
              
              [아랫반송]요양보호사 모집<br/>* 3등급/ 40년생/할머니/독거<br/>* 주5일/ 10:00 ~13:00 / 시급9,860원(제세수당 미포함)<br/>* 반송초등학교 부근<br/>* 신체 지원, 청소, 가사및 일상생활<br/>* 채용담당자 010-2656-7058<br/><br/>*** 다만, 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주 소정시간이나 임금, 근무지 (예정)지 등에 차이가 있을 수 있습니다
            </td>","요양보호사(필수)
기타 : 건강검진결과 통보서","(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBQ002410140024&rtnTarget=list2&pageIndex=18&rtnUrl=?,213
고용24,의료법인벧엘의료재단,병동보호사 채용,"연봉 2,800만원 ~ 2,800만원",2024-10-14,2024-12-13,"부산광역시 사하구 하신중앙로3번나길 10, 부산정신병원 (장림동)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 40시간)",일반 병원,,"<td>
              
              [주요업무]
<br/>- 병동 환자 관리 및 환자 안전관리 등
<br/>- 3교대 근무
<br/>
<br/>[자격요건]
<br/>- 교대 근무가 가능한 분.
<br/>- 신체적, 정신적으로 건강한 분.
<br/>
<br/>[우대사항]
<br/>- 정신병동 근무 경험이 있으신 분들을 우대하고 있습니다.
<br/>- 요양보호사 근무 경이 있으신 분들을 우대하고 있습니다.
<br/>- 요양보호사 및 사회복지사 자격증 소지자를 우대하고 있습니다.
<br/>
<br/>[복리후생]
<br/>- 4대 보험을 제공하고 있습니다.
<br/>- 주차 지원을 지원하고 있습니다.
<br/>- 직원 식사를 제공하고 있습니다.
<br/>
<br/>[급여]
<br/>- 연봉 28,000,000원 (수당 포함)
<br/>
<br/>[기타]
<br/>- 60세 이상도 지원가능합니다.
<br/>
<br/>[전형 방법]
<br/>- 서류전형 → 면접 → 최종발표
<br/>- 서류접수는 이메일(cka5307@hanmail.net)로 이력서 발송.
<br/>- 이메일 접수가 어려우신 분들은 아래 전화로 문의해주시면 다른 방법을 안내해드리겠습니다.
<br/>
<br/>070-4657-3702 / 010-8735-5362 (부산정신병원 담당자 김기수)
            </td>","간호조무사(우대) ,
요양보호사(우대)","(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=K130052410140016&rtnTarget=list3&pageIndex=18&rtnUrl=?,584
고용24,(주)재덕,[전포동] 부산진소방서 구내식당 조리사 모집,"시급 9,860원 ~ 9,860원",2024-10-14,2024-12-13,"부산광역시 부산진구 서전로 43, 부산진소방서 (전포동)",관계없음,학력무관,주 2일 근무,경비 및 경호 서비스업,,"<td>
              
              [전포동] 부산진소방서 구내식당 조리사 모집<br/><br/>- 근무지 : 부산진소방서 (서면역 8번출구 인근)<br/>- 근무시간 : 토, 일 10시~18시(주2일) / 휴게시간 14시~15시<br/>- 시급 : 9,860원<br/>- 소방서 내 토,일 근무 가능한 조리사구인<br/>- 근무처 인근 거주자 우대/ 경력 무관 <br/>- 제출서류 : 이력서, 건강진단서(구 보건증)<br/><br/>- 문의사항은 부산진구청 취업정보센터로 전화주세요(☎051-605-6401)<br/><br/>** 다만, 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다. 자세한 사항은 근로계약 진행시 채용담당자와 협의하시길 바랍니다
            </td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBH002410140013&rtnTarget=list4&pageIndex=18&rtnUrl=?,486
