출처,기업명,제목,급여,등록일,마감일,근무지역,경력,학력,근무형태,근무직종,연락처,세부내용,자격면허,우대사항,링크,조회수
고용24,비지팅엔젤스부산해운대방문요양지점,4등급 여자 어르신 재가요양보호사 모집,"시급 12,400원 ~ 12,400원",2024-09-30,2024-11-28,부산광역시 연제구 대리로 29 (연산동),관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",방문 복지서비스 제공업,,"<td>
              
              - 요양보호사 모집<br/>- 4등급 여자어르신 <br/>- 식사조리, 거주공간청소<br/>(가사 도움에 거부감이 없는 분 희망)<br/>- 시간 : 09:00~12:00 (주5일)<br/>- 근무지 : 연제구 대리로 <br/>- 시급 : 12,400원<br/>- 문의: 051-715-6969/010-8447-5360<br/><br/>
</td>",요양보호사2급(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KF10932409300001&rtnTarget=list3&pageIndex=33&rtnUrl=?,374
고용24,현대재가방문요양센터,[ 남천동 해변시장 인근] 재가요양보호사 모집,"시급 9,860원 ~ 9,860원",2024-09-30,2024-11-28,"부산광역시 수영구 광안해변로15번길 77, 남천해변시장 인근 빌라 (남천동)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 18시간)",방문 복지서비스 제공업,,"<td>
              
              [  남천동 해변시장 인근 빌라 ] 재가요양보호사 선생님 모집합니다.<br/>- 4등급 여자어르신(70세) / 파킨슨, 아들과 함께 거주<br/>- 14:30~17:30(3시간) / 주6일(월~토)<br/>- 시급 : 9,860원(*주휴,연차수당 별도 지급)-포괄시급12,600원<br/>- 요양보호사 전반적인 업무<br/><br/>- 채용담당자 : 051-625-0773 / 010-9424-0773 [ 현대재가 방문요양센터 ]<br/><br/>- 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다.
            </td>",요양보호사1급(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBM002409300004&rtnTarget=list4&pageIndex=33&rtnUrl=?,332
고용24,사상재가방문요양센터,목욕전담 요양보호사 모집,"시급 9,860원 이상",2024-09-30,2024-11-28,"부산광역시 사상구 새벽시장로 51, 1층 (감전동)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 24시간)",방문 복지서비스 제공업,,"<td>
              
              - 어르신 차량내 목욕<br/>- 주 6일, 오전 8~12시<br/>- 시급 : 16,500 (건당지급, 주휴및 제수당포합)
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBJ002409300003&rtnTarget=list5&pageIndex=33&rtnUrl=?,307
고용24,주식회사청산푸드,채소 포장직원 채용합니다,"시급 10,000원 ~ 10,000원",2024-09-30,2024-11-28,부산광역시 강서구 새진목길26번길 20 (명지동),관계없음,학력무관,주 6일 근무,기타 산업용 농산물 도매업,051-970-2351,"<td>
              
              - 채소 단순포장<br/>- 시금치 및 쪽파 기타 나물류 포장<br/><br/>* 면접관련 자세한 문의는 051-970-2351로 해주세요
            </td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KF11472409300001&rtnTarget=list6&pageIndex=33&rtnUrl=?,577
고용24,강남재가복지센터,[암남동] 3등급 여자어르신 돌봄,"시급 9,860원 이상",2024-09-30,2024-11-28,"부산광역시 서구 감천로 247, 감천유림1차 (암남동)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",사회복지 상담서비스 제공업,,"<td>
              
              *3등급 여자어르신(80대 초반) 돌봄 (가족거주)<br/>*일상생활지원 및 신체활동, 정서지원, 가사지원<br/>*8시~11시 월 22회 <br/>*부산 암남동 감천유림1차 근무<br/><br/>*문의: 051-414-1008<br/><br/>*시급 총 12,600원(시급 9,860원 + 주휴수당, 연차수당 별도 지급 포함)<br/>*실제 서비스 제공 기간에 따라 임금을 계산하여 지급하는 형태로, 채용 시 근로자 마다 주 소정 근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음
            </td>",요양보호사1급(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KF10912409270016&rtnTarget=list7&pageIndex=33&rtnUrl=?,384
고용24,편안한실버케어재가센터,요양보호사님 구합니다.(강동동),"일급 130,000원 이상",2024-09-30,2024-11-28,"부산광역시 강서구 에코대로 243 (강동동, 호반써밋 스마트시티)",관계없음,학력무관,주 1일 근무,방문 복지서비스 제공업,,"<td>
              
              강서구 강동동요양보호사님 모집<br/>근무시간:09:00~21:00 주1일<br/>1등급 할아버지(81세)<br/><br/>일급:130000세금포함)<br/>문의사항은 부산진구청 취업정보센터로 전화주세요(☎051-605-6409)<br/><br/>다만, 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있습니다.<br/>
</td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBH002409270012&rtnTarget=list8&pageIndex=33&rtnUrl=?,443
고용24,효누리재가복지센터,재가요양보호사 모집 (정관),"시급 9,860원 ~ 9,860원",2024-09-30,2024-11-28,"부산광역시 기장군 정관읍 구연2로 20-1, .",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",노인 요양 복지시설 운영업,,"<td>
              
              ■효누리재가복지센터<br/>-대상자: 5등급, 만84세, 남자어르신,  / 독거)<br/>- 정관읍 구연2로20<br/>-주5일, 09:00~12:00<br/>-치매교육이수(필수), 요양보호사 자격증(필수), 24년 건강검진표<br/>-시급 12,500원(수당포함)<br/>-: 전화 후 방문 - 요양보호사자격증사본, 2024년 건강검진결과<br/>--(담당자 : 051-727-0861)
            </td>","요양보호사(필수)
기타 : 치매이수교육 필수","(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBD002409270013&rtnTarget=list9&pageIndex=33&rtnUrl=?,357
고용24,좋은재가센터,[아미동]4등급/남자어르신/오전/요양보호사 채용,"시급 9,860원 ~ 9,860원",2024-09-30,2024-11-28,"부산광역시 서구 아미동2가 아미로24번길 5, . (아미동2가)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",그 외 기타 보건업,,"<td>
              
              - 4등급 남자 어르신(독거)<br/>- 말벗,병원동행, 청소, 반찬도움 등<br/>- 주5일/ 09:00~12:00<br/>- 시급:12,500원(제수당 포함)<br/><br/>** 동 구인은 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을수 있음 **
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBF002409270002&rtnTarget=list10&pageIndex=33&rtnUrl=?,240
고용24,(주)웃음꽃재가센터,"[남구, 대연동] 재가요양보호사 모집","시급 9,860원 ~ 12,500원",2024-09-27,2024-11-26,"부산광역시 남구 유엔로215번길 18, 인근",경력 (최소 0년 6 개월 이상) 우대,학력무관,"주 3일 근무
(주 소정근로시간: 9시간)",그 외 기타 비거주 복지 서비스업,,"<td>
              
              [남구, 대연동] 재가요양보호사 모집<br/><br/>✔근무지 : 남구 유엔로215번길 인근<br/>✔대상자 : 4등급 여자 어르신(41년생)<br/>✔근무시간 : 주3일(월,수,금 희망), 09:00~12:00(3시간)<br/>✔케어내용 : 이동도움, 식사제공, 약복용도움, 병원동행, 산책동행, 가사도움(청소/세탁), 말벗지원, 개인위생도움 필요함.<br/>✔시급 : 12,500원(제수당 포함)
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBM002409270001&rtnTarget=list1&pageIndex=34&rtnUrl=?,418
고용24,승학재가복지센터,[대연동] 재가요양보호사 모집,"시급 9,860원 이상",2024-09-27,2024-11-26,"부산광역시 남구 진남로 82-19, 세연고등학교 인근 (대연동)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",방문 복지서비스 제공업,,"<td>
<br/>- 4등급 할머니 (80대, 독거)<br/>- 대연동 세연고등학교 인근 빌라<br/>- 일반적인 요양보호사 업무<br/>- 주5일, 9~12시<br/>- 시급 9,860원 (주휴수당 등 발생시 별도 지급)
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBJ002409270003&rtnTarget=list2&pageIndex=34&rtnUrl=?,317
고용24,남부건업(주),[부암동] 백양산 롯데캐슬 미화원,월급 167만원 ~ 167만원,2024-09-27,2024-11-26,"부산광역시 부산진구 백양순환로 75 (부암동, 백양산롯데캐슬골드센트럴아파트)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 33시간)",사업시설 유지․관리 서비스업,051-309-5222,"<td>
              
              * 북구청 채용대행 *<br/><br/>[부암동] 백양산 롯데캐슬골드센트럴 미화원 <br/><br/>1. 근무 : 월~금 : 오전 9시~오후 4시 / 토 : 오전 9시 ~ 오후 12시<br/>2. 급여 : 1,676,200원<br/><br/>문의 : 051-309-5222 (북구청 취업정보센터)
            </td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBI002409270001&rtnTarget=list3&pageIndex=34&rtnUrl=?,804
고용24,국도안전관리(주),부산 동매역 공사 현장 경비 (격일제),월급 195만원 ~ 195만원,2024-09-27,2024-11-26,"부산광역시 사하구 신산로 174, 일원 (신평동)",관계없음,학력무관,"주 4일 근무
(주 소정근로시간: 40시간)",경비 및 경호 서비스업,,"<td>
              
              - 부산 사하구 동매역 인근 공사 현장 격일제 경비 구인<br/>- 입출입 인원 및 차량 관리, 안내, 순찰, 방호 업무<br/>- 격일제 (근로시간:오전7시~익일오전7시(휴게시간11.5시간))<br/>- 급여 195만원<br/>- 식사제공: 3식 제공<br/>- 신임경비교육이수 필수
            </td>",관계없음  ,"장애인
              
              	(준)고령자(50세이상)
              	보훈취업지원대상자",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJKR002409270016&rtnTarget=list4&pageIndex=34&rtnUrl=?,1593
고용24,신세계한방병원,병원 급식 주방보조원 모집,월급 240만원 이상,2024-09-27,2024-11-26,"부산광역시 서구 충무동1가 구덕로 95, 3층 일부,4층,6층 (충무동1가)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 40시간)",그 외 기타 보건업,,"<td>
              
              *병원 내 환자 및 직원 식사 주방보조원<br/>시간: 06:30~18:30(휴게 시간 3시간)<br/>급여: 240만원 이상<br/>주5일근무(휴일 대체근무, 스케쥴근무)<br/>
</td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBL002409270002&rtnTarget=list5&pageIndex=34&rtnUrl=?,218
고용24,다솜재가복지센터,[전포동] 재가요양보호사 채용,"시급 9,860원 이상",2024-09-27,2024-11-26,"부산광역시 부산진구 진남로328번길 20, - (전포동, 세원빌라)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",그 외 기타 보건업,,"<td>
              
              [전포1동] 재가요양보호사 채용<br/>* 4등급 할머니(독거)<br/>* 주5일 / 9-12시<br/>* 부산진구 국민체육센터 인근 빌라<br/>* 가사지원, 산책, 병원동행 <br/>* 시급 12,500원(기본9,860원+ 제수당 포함)<br/>* 다솜재가센터 최금주 010-9373-7750<br/><br/>※실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음<br/>
</td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBN002409270003&rtnTarget=list6&pageIndex=34&rtnUrl=?,189
고용24,(주)비앤에이서비스,우신골든메르시아 상가 미화원 모집,월급 146만원 ~ 146만원,2024-09-27,2024-11-26,"부산광역시 해운대구 마린시티3로 46, 우신골든메르시아 상가 (우동, 우신골든메르시아)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 28시간)",경비 및 경호 서비스업,,"<td>
              
              (주)비앤에이서비스 - 우신골든메르시아 상가 미화원 모집<br/>-근무지: 해운대구 마린시티3로 46<br/>-근무시간: 월~금 9~15시/토 9~12시<br/>-급여: 월 1,469,140원<br/>-12개월계약직(12월까지 계약후 내년 다시계약 방식)<br/>-근무내용: 아파트 상가 청소<br/>-지원방법: 서찬성이사(010-9537-3436) 전화<br/>
</td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KF10932409260003&rtnTarget=list7&pageIndex=34&rtnUrl=?,555
고용24,소망한끼,소망한끼 영양사 모집 (시간제),"시급 14,000원 ~ 14,000원",2024-09-27,2024-11-26,"부산광역시 기장군 기장읍 차성로 204-1, 1층 (우원빌라)",경력 (최소 1년 0 개월 이상) 우대,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",음식점업,,"<td>
              
               * 소망한끼 영양사 모집*<br/>-모집직종 : 영양사 1명<br/>-근무장소: 기장군 기장읍 차성로 204-1, 1층<br/>-근무내용: 영양사 업무(주간보호 어르신 급식)<br/>-근무시간: 주 5일, 09:00~12:00<br/>-급여사항: 시급 14,000원<br/>-필수사항: 영양사 자격증(필수), 경력 1년 이상(우대)<br/>-지원방법: 전화 후 방문 접수 - 이력서, 영양사 자격증<br/>-문의전화: 010-4582-4022 (051-723-3349)
            </td>",영양사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBD002409260014&rtnTarget=list8&pageIndex=34&rtnUrl=?,472
고용24,주식회사위너스메이트,[우동] 부산센텀시티점 CGV 미화원 채용공고,월급 164만원 ~ 164만원,2024-09-27,2024-11-26,"부산광역시 해운대구 센텀남대로 35, . (우동)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 30시간)",상용 인력 공급 및 인사관리 서비스업,,"<td>
              
              [우동] 부산센텀시티점 CGV 야간 미화원 채용공고<br/><br/>- 부산센텀시티점 CGV (센텀남대로35)<br/>- 극장내 외 청소 및 분리수거<br/>- 주 6일, 19:00~익일 01:00 (휴게시간 22:00~23:00) , 주중 휴무<br/>- 월급 1,640,000원<br/>- 채용담당자: 010-5751-1440 
            </td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBQ002409260009&rtnTarget=list9&pageIndex=34&rtnUrl=?,521
고용24,신모라재가복지센터,[연산동] 재가 요양보호사 모집,"시급 9,860원 ~ 12,400원",2024-09-27,2024-11-26,"부산광역시 연제구 쌍미천로161번길 13, . (연산동, 한창빌)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",그 외 기타 보건업,,"<td>
              
              - 연산자이아파트 인근 빌라<br/>- 4등급 80대 후반 할머니(독거)<br/>- 거동 가능<br/>- 일상생활 지원<br/>- 주 5일 08:30~11:30<br/>- 채용담당자: 010-9302-8127
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KF10912409260019&rtnTarget=list10&pageIndex=34&rtnUrl=?,476
고용24,신세계한방병원,병원 급식 조리사 모집,월급 250만원 이상,2024-09-26,2024-11-25,"부산광역시 서구 충무동1가 구덕로 95, 3층 일부,4층,6층 (충무동1가)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 40시간)",그 외 기타 보건업,,"<td>
              
              *병원 내 환자 및 직원 식사 조리<br/>시간: 06:30~18:30(휴게 시간 3시간)<br/>급여: 250만원 이상<br/>조리사 면허증 필수 (일식, 한식, 중식 등)<br/>주5일근무(휴일 대체근무, 스케쥴근무)<br/>
</td>",관계없음  ,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBL002409260001&rtnTarget=list1&pageIndex=35&rtnUrl=?,233
고용24,참사랑노인장기요양재가센터,[당감동] 재가요양보호사 모집,"시급 9,860원 ~ 12,500원",2024-09-26,2024-11-25,"부산광역시 부산진구 당감로 17, . (당감동, 삼익아파트)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 17시간)",방문 복지서비스 제공업,,"<td>
              
              * 당감삼익아파트<br/>* 할머니/79세/3등급/가족(배우자,아들)은 외출, 출근으로 거의 부재<br/>* 거동가능<br/>* 가사지원, 외출(병원)동행 등<br/>* 월 23회 고정근무(주 5~6일 근무)<br/>* 오후 1시~4시<br/><br/>* 담당자 연락처: 010-3594-2052
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KF10912409260013&rtnTarget=list2&pageIndex=35&rtnUrl=?,588
고용24,(주)밀리,"베이커리 공장 직원 모집 (포장 및 주방보조, 만60세 이상 우대)","시급 9,900원 이상",2024-09-26,2024-11-25,부산광역시 강서구 평강로193번길 21-8 (대저1동),신입,학력무관,"주 5일 근무
(주 소정근로시간: 30시간)",빵류 제조업,,"<td>
              
              - 제품 포장, 주방 보조, 청소 등 단순 업무
<br/>- 생산 보조
            </td>","제빵기능사(우대) ,
제과기능사(우대)","(준)고령자(50세이상)
              	고용촉진장려금대상자차량소지자운전면허증",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=K130232409260033&rtnTarget=list3&pageIndex=35&rtnUrl=?,1004
고용24,황지상회,[감전동 새벽시장] 포장및 배송직원 모집,월급 200만원 ~ 200만원,2024-09-26,2024-11-25,"부산광역시 사상구 새벽로 141, 황지상회 (감전동)",관계없음,학력무관,"주 6일 근무
(주 소정근로시간: 36시간)",기타 산업용 농산물 도매업,,"<td>
              
              감전동 새벽시장내 배달직원 모집<br/>- 마늘포장및 배달업무<br/>- 근무시간 :03:00~09:30(주6일) / 매주일요일 휴무<br/>- 임금 : 200만원<br/>- 조식제공<br/>- 운전면허 필수
            </td>",자동차운전면허(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBJ002409260008&rtnTarget=list4&pageIndex=35&rtnUrl=?,583
고용24,가안재가요양센터,[좌동] 요양보호사 모집,"시급 9,860원 ~ 9,860원",2024-09-26,2024-11-25,"부산광역시 해운대구 좌동순환로311번길 8, 101동 (좌동, 해운대영남아파트)",관계없음,학력무관,주 5일 근무,방문 복지서비스 제공업,,"<td>
              
              [좌동] 재가 요양보호사 모집합니다<br/><br/>- 3등급 90대 할머니/보호자 함께 거주/실외 휠체어 이동/기저귀 케어<br/>- 근무시간 : 주5일 14시~17시<br/>- 가사도움/정서지원/휠체어로 산책도움<br/>- 좌동 해운대영남아파트<br/>- 시급 9,860원 (주휴,연차수당 포함 시 12,400원)<br/>- 채용담당자 : 051-703-0345/ 010-3496-5266 (가안재가요양센터)<br/> <br/>*** 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음***
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBA002409260002&rtnTarget=list5&pageIndex=35&rtnUrl=?,417
고용24,미창티에스주식회사,[감천동] 원양로391 동일조선(주)_특수경비원 모집,월급 280만원 ~ 280만원,2024-09-26,2024-11-25,"부산광역시 사하구 원양로 391, 동일조선(주) (감천동)",신입,학력무관,"주 4일 근무
(주 소정근로시간: 40시간)",경비 및 경호 서비스업,051-220-5692,"<td>
              
              [감천동]원양로391 동일조선(주)특수경비원 모집 <br/>- 출입 인원, 차량 단속<br/>- 근무시간 : 06:00~ 익일 06:00(격일근무)/ 주간휴게2.5h, 야간휴게5h)<br/>- 급여; 280만원<br/>* 소정근로시간 초과근무시간은 급여에 포함됨<br/>* 특수경비원 교육이수자<br/><br/> <br/>*사하구청 일자리지원센터 채용대행중입니다. <br/>지원문의 : 051-220-5692 실제 구직지원 의사 있는 분들만 지원부탁드립니다.
            </td>",기타 : 특수경비원 교육이수,"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBK002409250007&rtnTarget=list6&pageIndex=35&rtnUrl=?,1061
고용24,금곡재가센터,[금곡동] 재가요양보호사 모집,"시급 9,860원 이상",2024-09-26,2024-11-25,"부산광역시 북구 금곡대로616번길 109, . (금곡동)",경력 (최소 1년 0 개월 이상) 우대,학력무관,"주 6일 근무
(주 소정근로시간: 18시간)",그 외 기타 비거주 복지 서비스업,,"<td>
              
              [ 금곡주공 2단지 ]  재가요양보호사<br/><br/>★ 필수조건: 차량필수 (차량비 지급)<br/>- 대상자: 4등급/ 여자어르신/ 46년생/ 독거/ 기저귀 X<br/>- 근무시간: 10:00~13:00 / 주6일 (월~토)<br/>- 시급조건: 12,700원 (주휴수당 및 각종 제수당 포함)<br/>- 직무내용: 신체활동 및 일상생활 지원, 병원동행<br/><br/>*  지원문의 금곡재가센터 010-3517-6120<br/><br/>● 실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음.<br/>   
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBI002409250004&rtnTarget=list7&pageIndex=35&rtnUrl=?,494
고용24,온누리재가노인복지센터,[광안동] 재가요양보호사 모집합니다.,"시급 12,600원 ~ 12,600원",2024-09-26,2024-11-25,"부산광역시 수영구 장대골로19번길 7, . (광안동, 협성엠파이어아파트)",관계없음,학력무관,주 5일 근무,사회복지 상담서비스 제공업,,"<td>
              
              [광안동] 재가요양보호사 모집<br/><br/>- 근무지 : 수영구 장대골로19번길 7 (광안동, 협성엠파이어아파트)<br/>- 대상자 : 4등급 여자어르신(80대)/딸과 같이 거주<br/>- 근무시간 : 14:00~17:00 (주 5일, 1일 3시간) <br/>- 케어내용 : 이동도움, 산책동행, 반찬만들기 간단한 청소 및 일상생활지원<br/>- 시급: 12,600원(제세수당포함)<br/><br/>- 채용담당자: 051-714-0530 [온누리재가노인복지센터]<br/><br/><br/><br/>***실제 서비스 제공기간에 따라 임금을 계산하여 지급하는 형태로 채용 시 근로자마다 주 소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음***
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBM002409250002&rtnTarget=list8&pageIndex=35&rtnUrl=?,383
고용24,주식회사 부성에스씨아이,용역관리 경력자 모집,월급 320만원 ~ 320만원,2024-09-26,2024-11-25,"부산광역시 중구 망양로 389, 일송빌딩 2층 (영주동)",경력 (최소 2년 0 개월 이상) 필수,학력무관,"주 5일 근무
(주 소정근로시간: 40시간)",경비 및 경호 서비스업,,"<td>
              
              - 관련 분야에서 2년 이상의 경비지도사 및 용역관리 경력자
<br/>- 시설 및 경비 운영 관련 법규에 대한 이해가 있는 자
<br/>- 협상 및 커뮤니케이션 능력이 뛰어난 자
<br/>- 문제 해결 능력과 책임감을 갖춘 자
<br/>- 차량유지비 지원
            </td>",관계없음  ,"(준)고령자(50세이상)
              	운전면허증",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBF002409250005&rtnTarget=list9&pageIndex=35&rtnUrl=?,694
고용24,느티나무재가복지센터,[용호동] 재가요양보호사 모집,"시급 9,860원 이상",2024-09-26,2024-11-25,"부산광역시 남구 용호로42번길 94, 인근 아파트 거주 (용호동)",관계없음,학력무관,"주 5일 근무
(주 소정근로시간: 15시간)",방문 복지서비스 제공업,,"<td>
              
              * 용호초등학교 인근 아파트 거주<br/>- 3등급 독거 할머니<br/>- 일상 가사 지원<br/>- 화-토 / 8시-11시 / 주5일<br/>* 시급 12,500원 (주휴및 제수당 포함)
            </td>",요양보호사(우대),"(준)고령자(50세이상)
              	",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBJ002409250005&rtnTarget=list10&pageIndex=35&rtnUrl=?,264
고용24,우리재가복지센터,[주례동] 재가요양보호사님 모십니다.,"시급 9,860원 ~ 12,500원",2024-09-25,2024-10-24,"부산광역시 사상구 가야대로 322, 인근 (주례동)",관계없음,학력무관,"주 3일 근무
(주 소정근로시간: 9시간)",방문 복지서비스 제공업,,"<td>
              
              * 주례여중 인근 거주<br/>* 3등급 60대 중반 여자 어르신 /독거<br/>* 병원 동행 및 가사 지원<br/>* 자차소유자 우대 / 유류비 지원 <br/>* 주 3일 (월.수.금) / 11:30 ~ 14:30  ※시간 변경 안됨<br/>* 시급: 12,500원<br/>* 채용 담당자: 051-242-4208<br/><br/>*실제 서비스 제공기간에 따라 임금을계산하여 지급하는 형태로 채용 시 근로자마다 주소정근로시간이나 임금, 근무(예정)지 등에 차이가 있을 수 있음.
            </td>",요양보호사(필수),"(준)고령자(50세이상)
              	차량소지자",https://www.work.go.kr/empInfo/empInfoSrch/detail/empDetailAuthView.do?searchInfoType=VALIDATION&callPage=&wantedAuthNo=KJBP002409250003&rtnTarget=list1&pageIndex=36&rtnUrl=?,401
